CLIENT_ID,CAR_ID,RESERVATION_DATE,START_DATE,RETURN_DATE,RESERVATION_ID 
16578,1567,2010-11-14,1973-08-08,1984-06-06,1486
9745,1609,2017-11-14,1981-12-17,2011-08-30,1487
14599,1654,2001-12-08,2012-07-03,2008-03-22,1488
16971,1767,1996-09-20,2009-04-12,2015-04-07,1489
12244,1100,2010-10-19,2001-02-23,1992-03-15,1490
8487,844,1976-08-25,2009-11-14,2021-10-24,1491
1829,1458,1988-10-15,1979-06-02,2004-03-30,1492
10968,80,2001-09-03,1979-10-22,1973-01-06,1493
9136,1688,1991-08-28,1984-10-27,1990-08-22,1494
5796,1054,1982-05-04,2014-03-11,1995-11-14,1495
19626,606,2006-07-14,1980-10-12,2004-10-03,1496
1094,740,1977-07-20,2001-08-11,1980-10-15,1497
15586,675,1988-02-25,1976-07-12,1989-04-06,1498
1855,577,2007-09-19,2014-01-04,1994-10-28,1499
18359,820,1979-04-16,1997-04-05,1982-01-01,1500
11089,1637,1998-07-18,2019-08-05,2003-08-08,1501
16128,620,1988-07-18,2021-03-26,2005-06-15,1502
1535,1356,1990-08-23,2000-09-23,1987-01-27,1503
4939,200,1978-06-15,2015-04-24,1979-07-23,1504
4646,352,1996-06-28,1996-05-27,2006-11-25,1505
14961,786,2021-11-01,2013-02-11,1992-05-15,1506
7961,1839,1980-03-20,1997-12-15,2013-10-27,1507
7622,573,2002-11-15,1982-06-09,1989-01-07,1508
3048,352,1994-09-18,1977-06-19,2013-05-17,1509
3031,690,1979-07-07,2011-05-15,2008-10-22,1510
2773,22,1973-03-01,2004-02-24,1974-07-20,1511
7722,1180,2007-01-06,1980-03-05,2004-04-18,1512
4702,1033,1999-01-03,2011-10-13,2020-06-18,1513
14171,1619,1980-03-27,2010-01-21,1983-07-20,1514
936,546,1993-04-30,1989-12-16,1981-07-02,1515
3999,414,1972-12-03,1989-11-16,1995-05-29,1516
7743,1178,1992-11-15,2003-07-21,1980-07-30,1517
18096,1975,2003-09-04,2000-01-27,2017-06-26,1518
4211,244,2011-06-01,1988-08-29,1998-04-25,1519
2878,1625,1987-09-04,1995-01-07,2000-03-21,1520
10235,1017,2009-04-04,1976-07-13,2011-11-12,1521
15214,1802,2013-01-25,1992-04-18,1978-06-12,1522
15101,1921,2006-05-29,1996-09-17,2008-12-24,1523
1369,695,1974-09-27,2014-09-16,1999-06-25,1524
16534,1443,1973-09-19,1980-07-16,1979-06-26,1525
9279,1660,2021-04-15,2004-09-17,1999-01-10,1526
12870,389,1974-12-22,1976-12-08,1986-11-30,1527
14747,694,2001-11-15,1991-10-13,1993-03-30,1528
16139,697,1991-10-25,2019-01-09,2017-09-12,1529
866,117,1979-01-15,2004-09-11,2017-12-07,1530
13912,646,1979-07-18,2016-03-10,1992-03-22,1531
7205,745,1991-07-11,1979-04-01,1992-05-10,1532
7935,1545,2006-02-20,1973-05-11,1987-08-15,1533
14229,1237,1982-12-10,1996-12-20,1988-11-03,1534
14962,1775,1980-04-15,1993-04-29,2006-03-07,1535
19011,1813,2006-12-25,1990-03-26,2009-12-03,1536
19732,1349,2014-09-11,1978-01-12,2015-02-25,1537
14650,1841,1976-07-31,2002-07-17,1982-04-19,1538
16572,768,1979-03-04,2017-10-23,1982-07-28,1539
1685,14,1983-06-16,1988-07-23,1997-11-29,1540
8763,1714,1980-10-10,1988-08-13,2006-07-02,1541
5616,960,2004-09-07,1977-10-27,2012-05-19,1542
19058,1633,1977-05-13,1983-01-23,1997-05-17,1543
3168,49,2017-12-09,2017-12-18,2007-05-10,1544
5141,687,1996-02-19,1982-04-26,1984-02-08,1545
7598,1586,2018-02-02,2006-07-24,2009-05-07,1546
7303,428,2005-09-10,1996-12-22,1982-09-16,1547
11385,32,1994-04-17,1976-05-25,1986-08-02,1548
18976,470,1989-06-18,2020-12-16,2019-06-23,1549
19319,1948,1995-06-26,1974-11-13,1986-08-14,1550
9686,1092,2001-02-23,2016-05-23,1977-03-17,1551
432,1224,1981-08-19,1983-12-26,2012-04-27,1552
14695,1861,1982-08-13,2004-08-17,2008-09-12,1553
15074,261,1998-01-02,1976-11-04,1989-08-06,1554
15184,699,1995-04-21,1980-05-12,1986-02-27,1555
3738,180,1992-11-10,1998-11-27,2012-06-04,1556
7598,1637,2013-09-18,2002-09-15,1996-01-10,1557
6574,1825,1986-12-11,2001-05-07,1987-02-21,1558
13842,47,2014-08-10,2008-08-13,2011-02-08,1559
1395,920,1995-06-11,1983-12-25,1998-06-08,1560
2261,643,1992-02-26,1991-09-21,1992-08-01,1561
12377,1671,1989-08-15,2011-11-18,2017-02-18,1562
9535,1525,1987-08-05,2005-09-07,2015-08-24,1563
12889,1588,2010-10-30,1973-12-29,1998-03-03,1564
8852,1065,1976-05-18,1997-08-11,2007-06-23,1565
4395,1167,2000-03-07,2007-04-25,1985-03-27,1566
11240,1357,2000-11-02,2005-05-25,1984-01-13,1567
5830,996,2022-02-21,1995-01-05,1994-05-06,1568
13165,70,1976-05-13,1981-07-03,1972-11-09,1569
17224,234,1979-10-14,1974-12-01,2003-09-10,1570
1415,1104,2012-12-08,2016-11-18,2009-06-27,1571
11446,1103,1978-11-25,1974-08-31,2003-03-25,1572
7864,1618,1975-04-11,2013-11-26,2019-09-23,1573
917,897,2022-04-11,1979-07-01,1980-10-17,1574
11545,948,1988-01-05,2014-03-19,2011-11-08,1575
9387,307,2021-01-28,1992-03-11,1994-01-23,1576
12658,1095,1992-08-13,2016-04-24,2018-01-14,1577
18260,228,1986-06-16,2020-12-13,2004-02-09,1578
10630,683,2001-07-12,1975-08-20,2002-01-25,1579
7515,843,2005-12-15,1979-12-17,1987-08-27,1580
9324,1984,1987-03-21,1998-10-29,1988-04-09,1581
15440,1550,2007-07-12,2019-02-22,1978-06-07,1582
5971,993,2014-07-11,1996-12-16,1983-09-13,1583
17588,354,1999-06-20,1982-03-21,1998-02-27,1584
9308,740,1987-12-14,2017-12-09,1984-05-31,1585
7843,439,2021-10-06,1997-03-19,1997-11-04,1586
14078,1359,2004-03-30,2016-04-25,1979-04-03,1587
7012,275,2016-04-20,2005-09-06,2000-06-23,1588
7151,316,1973-09-04,2013-08-14,1972-07-16,1589
15422,386,1984-01-10,2004-03-07,1983-01-04,1590
13197,468,1979-05-18,1980-04-12,1980-12-10,1591
543,1174,1988-01-02,2008-03-30,1996-10-27,1592
13275,1308,2006-06-22,1980-03-04,1994-10-25,1593
9368,1104,2000-02-22,1989-11-29,1989-09-07,1594
7556,134,1999-06-06,1986-12-28,1977-11-09,1595
18454,772,2006-11-30,1977-07-02,1980-07-12,1596
5897,1432,1981-12-17,1987-06-11,1990-09-09,1597
1105,763,1981-08-27,1998-04-06,2010-01-15,1598
19898,722,1995-09-15,1974-08-07,1988-04-04,1599
14067,1471,2004-01-27,1991-03-23,1984-07-30,1600
19820,683,1973-04-09,1994-12-04,1973-07-21,1601
7015,702,2015-04-03,2008-02-25,2007-07-10,1602
14749,1607,1994-12-23,1974-07-25,1991-07-26,1603
8264,26,1992-08-26,2019-05-11,2002-06-24,1604
16989,114,2020-09-23,1972-07-29,2020-12-07,1605
8717,565,2021-08-17,1999-12-28,2015-12-05,1606
2438,1730,1987-05-08,2001-02-27,2012-07-27,1607
13890,17,1996-06-05,1973-05-26,2011-11-01,1608
14943,1649,1977-06-26,2019-11-12,2011-12-13,1609
15679,156,2000-05-28,1977-05-19,1979-12-11,1610
42,300,2015-08-10,2000-05-02,2012-03-28,1611
13568,1933,1995-12-04,1997-06-15,1999-03-15,1612
16693,923,1985-07-15,1993-01-04,1976-08-07,1613
1245,45,1999-01-09,2011-05-25,2011-09-04,1614
1016,885,2010-02-01,1989-08-14,2019-12-11,1615
12905,339,2008-04-13,2018-06-10,1979-08-28,1616
1222,1315,2014-07-22,1993-09-13,1984-10-07,1617
11598,607,2013-11-19,2016-07-13,2013-06-10,1618
18547,116,1982-08-30,1991-01-20,1982-12-20,1619
4352,357,1979-02-10,2007-07-31,2014-09-30,1620
3826,65,2001-10-18,1993-09-06,2017-02-08,1621
13094,304,2002-05-16,2020-10-30,2017-01-08,1622
4644,271,1994-05-06,1975-09-27,1998-08-06,1623
5208,924,1991-02-10,2000-11-14,2003-07-04,1624
9435,1049,1978-10-07,2002-11-23,1990-09-22,1625
4230,1946,1998-02-22,1972-07-12,2008-09-26,1626
4893,795,1998-02-01,1973-08-15,1999-02-28,1627
12352,467,1978-12-01,1996-06-24,2017-11-26,1628
15403,1893,2004-02-10,1993-01-31,1999-03-06,1629
16178,1826,1980-02-26,2005-10-02,1976-03-29,1630
13992,339,1989-06-20,1993-05-11,1976-08-05,1631
13046,1001,1982-04-01,1988-04-20,1992-09-29,1632
788,489,1977-08-26,1984-12-20,2003-07-20,1633
6615,998,2018-09-11,2002-08-24,2014-05-17,1634
14164,1581,2021-12-18,2017-05-04,2010-06-17,1635
18549,556,2013-10-15,1989-07-30,2003-09-26,1636
7152,861,2007-11-25,2003-12-13,2011-04-22,1637
11832,322,1998-04-23,2012-10-21,1990-10-29,1638
465,1168,1975-10-15,1979-12-14,2007-01-29,1639
16507,766,2004-09-04,2021-09-08,2019-05-28,1640
12447,1682,1999-06-09,2012-06-24,1980-09-02,1641
2194,859,2014-03-15,1979-08-23,1991-09-27,1642
12783,1160,1985-05-10,1983-02-04,1973-09-28,1643
18656,484,2009-07-08,1976-09-20,1975-06-07,1644
16379,1476,1996-08-19,2001-06-17,2016-07-14,1645
4638,1446,2004-11-08,2020-02-10,2000-11-30,1646
17981,1443,2017-11-10,1989-10-03,2002-04-03,1647
8495,446,1976-10-07,1992-12-08,2009-03-21,1648
9165,1478,1987-09-15,1972-11-04,2013-06-28,1649
111,404,2001-12-23,1981-03-28,2007-03-27,1650
16832,1201,1982-09-23,1992-10-30,2014-05-03,1651
4758,355,1998-12-09,2007-07-07,1995-02-09,1652
18367,1873,1973-06-30,2009-11-17,1984-06-14,1653
8337,1762,2012-09-12,2004-01-15,2017-09-23,1654
2474,685,1982-09-18,1981-03-07,1977-07-05,1655
18196,1648,1997-08-06,1992-02-02,1989-12-11,1656
13696,1469,1994-12-29,1975-02-05,1979-12-04,1657
1301,1671,2010-03-28,2005-10-19,2009-04-19,1658
15514,255,1978-03-14,1976-04-13,1993-04-19,1659
2116,1456,1977-01-15,1983-10-17,2003-12-22,1660
14908,1369,1999-10-20,1989-03-20,2007-12-19,1661
1340,1695,2004-12-09,1977-06-11,1997-01-07,1662
4112,1067,1980-07-11,1975-08-18,1990-06-27,1663
16209,1466,2000-06-23,1976-07-17,1982-01-18,1664
16543,1878,2012-10-26,1982-12-24,1985-01-17,1665
8040,499,2015-02-18,2022-04-14,1987-09-12,1666
11158,180,1992-06-19,1981-09-01,1978-10-10,1667
4057,1255,1972-12-26,2020-12-28,1985-12-28,1668
12040,945,1977-05-21,1976-10-21,1974-07-09,1669
4789,218,2007-11-14,2010-08-15,1998-01-19,1670
5479,1437,2018-02-13,1985-11-10,2002-02-07,1671
19405,1889,2012-05-27,1995-11-29,2007-05-17,1672
13486,151,1975-08-18,1979-05-28,1990-10-06,1673
10842,1499,1990-03-04,1985-05-19,1991-10-24,1674
9124,613,1999-12-07,1985-12-01,2010-03-27,1675
8398,490,2020-02-12,1990-03-28,2002-04-26,1676
10039,1448,2014-06-23,1999-03-07,1998-12-04,1677
18679,1585,1984-07-20,2003-12-21,2017-12-28,1678
7280,1789,1983-04-20,2020-07-04,1995-01-14,1679
1974,1993,1999-03-09,2014-12-27,1988-06-23,1680
18537,854,1981-09-26,1980-10-11,2003-12-27,1681
5678,353,1996-07-17,1982-12-13,1990-11-11,1682
5022,1963,1994-12-02,1983-09-02,2010-09-01,1683
3572,865,1975-02-14,1983-04-30,1988-02-23,1684
15967,1994,2016-07-27,1991-12-25,1999-10-15,1685
13706,1502,2013-02-24,1978-07-06,1987-12-10,1686
19211,1206,2017-02-01,2007-03-04,2001-11-13,1687
9846,460,1992-09-20,2008-10-14,1999-11-03,1688
16167,929,1976-03-19,1991-02-11,2020-09-22,1689
18658,638,2021-12-28,1998-08-01,1995-04-14,1690
9189,1702,1989-02-01,2004-12-08,1973-09-14,1691
5755,1804,2014-12-09,1987-11-16,1976-08-08,1692
8818,1093,1976-01-17,2018-07-30,1991-10-06,1693
10334,1685,1973-07-02,1974-08-17,1996-09-14,1694
2662,1816,1973-03-18,2007-07-09,1984-03-13,1695
15765,1699,1978-12-03,1991-08-24,1993-01-07,1696
19184,1257,2012-07-23,2012-02-10,2002-10-31,1697
19830,1264,1973-03-03,2006-09-14,1979-12-16,1698
2370,1768,1979-05-08,1991-05-20,2016-04-21,1699
10490,1130,2002-12-01,2018-05-31,1991-08-18,1700
8061,688,1995-05-06,2000-01-08,1987-08-05,1701
15707,1991,1973-05-10,2004-06-14,2001-11-11,1702
5279,1425,1997-08-26,1989-04-11,2010-09-30,1703
765,219,1972-07-10,2014-08-02,2000-01-02,1704
1490,72,1994-07-04,2021-03-09,1990-01-27,1705
12843,546,1989-05-24,1980-01-06,1990-09-28,1706
1754,1467,1976-04-23,1999-07-02,1992-04-02,1707
19286,289,2010-12-11,1991-11-05,1997-03-09,1708
18728,1512,2021-02-26,2013-07-15,2018-02-14,1709
5455,1748,2007-09-27,1974-09-14,2014-01-01,1710
3026,1602,1982-04-02,2020-08-02,2019-07-30,1711
4579,245,1979-04-14,1973-01-08,1987-04-08,1712
13556,251,2013-02-06,1981-02-17,2002-10-23,1713
10676,615,1997-10-19,1999-09-27,1998-05-26,1714
3216,1538,1983-06-24,1979-08-03,1980-12-29,1715
10660,715,1996-05-21,2013-04-24,2000-05-14,1716
13724,32,1994-03-08,1979-06-05,2009-11-18,1717
9360,1862,1974-05-05,2011-06-21,2011-08-09,1718
15085,237,1986-05-24,1989-11-26,1999-04-21,1719
17491,1830,1986-11-03,1999-02-02,2000-07-25,1720
11903,912,1973-08-06,2009-02-14,1993-10-29,1721
9502,161,2019-11-23,2005-10-23,2007-07-11,1722
3808,989,1998-07-12,2014-06-03,1984-07-08,1723
7870,1775,1989-02-01,1993-01-03,2011-06-01,1724
17496,738,1972-09-30,1991-05-13,2013-09-23,1725
4401,1618,2012-04-10,1982-12-25,1993-08-18,1726
5504,503,1982-02-01,2005-10-30,1978-12-03,1727
7611,668,2003-11-29,2005-03-13,2009-12-04,1728
15126,1698,2006-07-15,1994-12-12,2004-09-25,1729
14670,447,2020-05-25,2013-07-23,1995-05-14,1730
16944,661,2010-05-21,1980-05-11,1995-04-06,1731
7765,1096,1989-04-12,1977-06-25,2002-01-10,1732
15637,660,1990-07-17,1997-12-27,1988-12-08,1733
16469,128,1976-11-25,1991-12-04,1972-06-23,1734
12749,1215,1987-11-23,1985-02-05,2001-01-07,1735
11234,811,2004-01-05,2007-04-25,1979-05-16,1736
15461,1486,2009-11-14,2008-03-16,1991-07-06,1737
8177,242,1996-03-08,1989-10-03,2020-07-01,1738
10808,971,1999-10-08,2017-02-20,1981-07-13,1739
2302,1001,1983-08-16,1982-03-19,1974-03-17,1740
18885,1845,1992-07-07,2015-05-27,1983-09-01,1741
18920,1757,1996-05-14,2006-05-26,1983-04-10,1742
17251,322,2004-11-22,2009-06-25,2011-02-06,1743
8681,1399,2019-07-14,2001-12-12,1996-11-12,1744
8039,292,1982-10-08,2016-08-29,2008-08-14,1745
3752,1495,1984-10-09,2012-01-30,2005-08-17,1746
16984,229,2015-11-17,1986-01-26,1975-08-11,1747
15878,1101,1972-09-20,2003-11-12,1973-06-16,1748
3047,1081,2016-03-15,2022-05-05,1994-01-27,1749
4766,1646,2011-11-03,1992-01-14,1993-08-01,1750
13624,1253,1983-05-13,2020-05-30,1982-11-20,1751
12324,1446,1986-09-06,2009-06-30,2016-05-08,1752
7418,1631,1976-09-24,1977-08-13,1980-07-20,1753
8256,203,1997-12-24,2006-06-07,1974-05-31,1754
5421,714,2011-01-29,2015-03-21,1991-02-20,1755
1347,525,2001-06-16,1992-06-17,1986-06-26,1756
17595,1589,1994-10-03,1987-11-14,1976-06-02,1757
17652,1160,1997-01-30,2020-04-03,1984-10-31,1758
8679,1010,2015-11-08,2004-09-26,2018-04-27,1759
1210,1458,1984-09-06,1982-04-25,1988-12-07,1760
16539,192,1975-08-14,1989-03-29,2015-04-22,1761
13920,710,2003-11-14,2003-07-04,2021-03-07,1762
10948,568,1985-02-21,2004-04-05,1973-02-23,1763
148,775,1986-07-13,1984-08-28,2012-11-14,1764
15798,1887,1988-04-14,2005-12-04,1999-02-22,1765
13821,1243,1990-03-21,1980-04-18,1976-08-04,1766
18894,864,2021-12-15,1975-07-31,1991-06-03,1767
17616,1973,2018-02-19,1974-06-10,1986-10-03,1768
3509,31,1983-06-10,1995-08-10,2009-11-18,1769
8577,1788,1981-09-19,2014-08-02,2020-12-28,1770
1111,1018,2005-07-17,2021-07-05,1987-02-26,1771
14272,662,2002-03-11,2002-10-28,2003-03-18,1772
11490,1293,2016-07-02,2003-04-22,2019-05-14,1773
6642,1723,2020-03-02,1979-03-18,2007-03-19,1774
15268,150,1993-12-28,1981-08-22,1979-11-20,1775
6746,808,2018-04-18,1984-02-07,1983-06-05,1776
5381,350,1984-07-22,1973-10-23,2016-06-13,1777
15753,1760,1990-05-27,1974-03-02,1973-10-27,1778
19056,1941,1979-03-28,1995-03-10,1999-11-10,1779
17111,1277,1997-03-13,2021-09-16,2007-05-01,1780
18026,422,1974-10-21,1993-05-08,1990-10-14,1781
19356,1110,2018-01-09,2004-02-26,2003-08-17,1782
13110,721,1975-05-26,2017-06-16,1987-10-28,1783
5121,160,1999-02-20,2010-05-13,1979-03-10,1784
17614,1367,2014-12-25,1991-06-02,1974-12-11,1785
17043,1414,2009-12-12,2001-05-02,2000-06-17,1786
11191,149,2016-03-24,2000-01-28,2007-11-15,1787
4761,8,2020-11-14,1983-08-11,1978-07-14,1788
13525,1430,2003-12-09,1972-09-15,2001-11-11,1789
3858,775,2021-03-22,1976-09-23,1984-05-02,1790
10629,1062,1996-11-12,1982-02-08,2019-09-26,1791
15229,1198,2000-09-11,2003-04-25,2012-07-11,1792
11278,1727,1986-11-17,2012-02-17,1977-02-06,1793
6873,462,2019-07-10,2012-02-15,1984-12-03,1794
6066,699,1995-09-14,1979-02-21,2001-01-11,1795
14393,312,1986-02-12,1981-11-13,2002-11-10,1796
10957,379,2018-12-29,2020-03-08,1996-10-30,1797
18198,1277,1978-10-23,2008-09-24,1975-02-24,1798
8210,385,2002-07-12,1993-09-01,1986-05-24,1799
14411,1025,1996-04-25,1975-08-18,2010-02-26,1800
2633,1202,1981-09-08,2010-10-21,2002-03-13,1801
1888,1862,1972-06-29,1982-12-11,2012-04-25,1802
17296,632,1979-04-27,1977-12-04,1982-05-30,1803
2596,1539,2021-06-25,1995-09-18,2017-10-01,1804
3638,505,2012-08-10,1978-04-07,1991-12-04,1805
12913,442,1973-01-11,1983-01-08,1976-06-28,1806
15022,254,1980-09-24,1978-01-28,2019-04-09,1807
6430,1570,1985-07-11,2008-07-02,1979-01-12,1808
893,376,1977-06-28,1979-06-01,2003-02-26,1809
14234,980,1995-11-02,2020-08-09,1976-03-04,1810
15144,941,2000-02-03,2006-02-15,2011-05-06,1811
7870,1860,1972-06-02,1975-11-19,1984-03-07,1812
3293,464,1976-12-25,1990-07-13,2018-09-28,1813
19922,711,1974-01-17,2009-12-27,1982-06-22,1814
10222,1050,1977-08-22,1977-03-04,2008-12-22,1815
4604,797,1988-12-10,1974-04-10,2000-07-23,1816
9952,1920,2019-10-17,2012-04-05,2013-10-18,1817
19965,1090,2001-05-11,1990-10-04,1985-04-14,1818
12996,1101,1996-05-18,2008-01-31,2014-07-19,1819
2813,1191,1993-05-12,1994-07-20,1985-11-25,1820
3476,1835,1999-04-26,1987-05-26,1997-03-13,1821
18211,493,1978-12-14,2013-01-25,1975-03-13,1822
14686,1517,1993-07-01,1998-02-22,1988-04-11,1823
2133,1892,2010-05-18,1982-12-11,2008-01-11,1824
5832,1791,2005-05-05,1997-05-30,1996-08-20,1825
1634,581,2016-02-10,2005-01-03,2002-03-21,1826
8603,983,2010-03-04,2000-09-11,1993-02-02,1827
1082,364,1987-07-03,1989-01-22,1985-09-04,1828
10337,168,2000-03-20,2006-07-22,2017-10-05,1829
15241,881,1974-08-28,2018-05-16,1995-09-07,1830
10401,963,1976-06-05,2019-03-16,2013-07-16,1831
3044,1141,1976-05-06,1987-06-16,1980-09-04,1832
17257,708,2016-08-10,2019-10-07,1983-04-20,1833
6677,1033,2014-02-21,1984-09-26,2020-11-07,1834
19288,1827,1999-11-18,1989-01-17,1973-07-12,1835
7336,632,2012-06-09,2016-05-23,2006-11-20,1836
8104,1815,2004-05-11,2008-11-14,2003-05-25,1837
2961,449,2013-04-24,1985-10-28,2000-05-01,1838
13807,1425,1983-11-20,2002-04-11,2004-06-02,1839
744,1537,2001-03-01,1973-03-02,1991-05-12,1840
18710,624,1999-01-22,1976-09-07,1982-03-05,1841
15962,505,1977-09-20,1990-08-16,2013-12-24,1842
3407,247,2003-11-15,2003-11-09,2006-10-03,1843
6578,1913,2012-05-13,2009-04-29,1993-08-02,1844
14230,910,1985-03-27,2008-11-07,1973-04-05,1845
17807,1825,1986-12-09,1985-09-11,1997-06-06,1846
3115,174,2009-10-29,2011-08-09,2011-01-16,1847
18872,1108,1981-12-07,1987-08-12,1986-01-08,1848
11285,1870,1996-11-11,1985-04-06,2009-06-23,1849
18667,278,2012-04-06,1992-09-10,1974-12-18,1850
17339,309,2019-07-03,1991-08-30,1984-05-04,1851
12321,1505,1973-09-24,1985-07-15,2021-07-20,1852
936,269,1992-08-24,2010-10-18,1991-06-26,1853
5045,372,1990-08-07,1976-12-14,2003-08-26,1854
3680,132,1995-11-28,2018-10-12,2021-03-19,1855
11425,726,2005-10-10,1975-03-26,2004-12-11,1856
11233,286,2015-02-22,1992-11-11,1977-11-21,1857
12915,1726,2007-04-04,2016-09-22,1992-01-20,1858
9266,1611,1992-04-23,2002-11-13,2019-05-04,1859
8960,1978,2019-01-20,1973-05-29,2017-12-16,1860
8677,1662,2020-05-15,2004-12-06,2005-02-15,1861
7311,534,2005-07-24,1972-08-05,1973-08-29,1862
13500,155,1991-03-03,1990-12-29,2007-02-26,1863
5219,1683,1983-05-22,1976-02-22,1976-11-23,1864
2626,1358,2018-10-21,2014-04-06,1974-07-12,1865
11750,1833,2001-05-15,2014-02-23,2019-02-07,1866
18235,806,2003-04-12,1987-02-09,2016-07-27,1867
8298,1729,2021-02-12,2006-11-25,2002-06-09,1868
13150,1901,2001-01-08,2013-02-05,1991-02-24,1869
10403,271,1984-09-01,1972-05-11,1976-10-17,1870
18844,1612,2001-07-20,1997-12-06,1996-04-18,1871
18803,1206,2015-01-05,2008-11-23,2017-08-14,1872
4049,625,2005-09-26,2015-04-18,2003-06-01,1873
294,643,2000-09-05,2003-11-07,2007-03-17,1874
16707,226,2012-07-21,2019-06-22,2008-10-24,1875
7633,1283,1993-08-28,2011-07-27,2003-04-22,1876
7449,1384,1976-10-16,1993-01-13,2017-09-18,1877
15272,824,1986-11-03,1977-08-30,1974-08-04,1878
7476,1522,1994-08-27,1998-09-09,1991-02-13,1879
15495,1178,2012-10-12,2008-08-22,1991-12-22,1880
6622,1560,1994-11-30,2016-07-29,1989-10-01,1881
13742,233,1975-12-16,1980-04-12,2003-12-06,1882
13314,557,2008-12-11,1983-08-14,2016-09-26,1883
7977,1514,1978-09-03,1977-12-29,2013-01-19,1884
12541,1590,1973-05-27,1983-02-05,1998-04-15,1885
12191,318,2010-02-12,2015-07-07,2014-06-14,1886
841,1854,2006-06-28,1974-06-27,2022-01-26,1887
14090,1549,1995-05-02,1998-06-13,2014-10-06,1888
11683,1981,1978-05-03,2015-12-31,2009-07-19,1889
17699,286,2003-04-30,1989-08-17,2006-05-01,1890
5696,1545,2015-07-06,1981-12-07,1998-08-11,1891
1922,976,2012-11-05,2014-03-04,1993-02-20,1892
5862,578,2003-07-02,1981-05-23,1984-04-04,1893
16109,869,2010-05-29,1989-12-11,1973-11-05,1894
17726,587,1984-08-11,1983-11-06,2009-06-13,1895
4378,76,2006-05-20,2004-05-08,2018-08-23,1896
15438,1194,2015-06-30,2014-07-22,2011-06-20,1897
9389,1499,1997-02-07,2022-05-06,1995-04-22,1898
9278,1572,1996-07-06,2019-10-10,1975-07-14,1899
14990,1031,2007-05-14,2015-09-11,2013-06-05,1900
16630,52,1983-10-02,1980-09-07,1981-07-19,1901
15803,1605,1988-08-07,2003-08-17,1988-09-23,1902
3891,1917,1997-08-18,1985-07-28,1989-12-07,1903
12702,378,2019-05-27,2009-10-02,1994-07-12,1904
4394,621,2021-03-16,1973-04-05,1995-12-31,1905
11304,1213,1986-08-18,2008-10-02,2010-10-21,1906
744,225,1982-03-09,1975-05-18,1987-01-27,1907
5633,1953,1997-09-07,1997-10-27,2005-02-18,1908
9328,1526,1974-05-09,2018-07-06,1987-01-07,1909
6841,1037,2019-02-22,1992-10-23,2010-03-11,1910
9131,1385,1974-02-12,2021-01-25,1981-03-31,1911
13856,225,1996-05-26,2014-09-29,1992-04-23,1912
1549,640,1984-02-18,1989-12-12,1989-09-19,1913
5161,1676,1990-08-08,1982-03-22,2005-05-09,1914
